date,price,return,ma_10,general_negative_sum,general_neutral_sum,general_positive_sum,company_negative_sum,company_neutral_sum,company_positive_sum
2022-10-31 16:30:00,153.635,0.32499999999998863,153.2865,0.935386598110199,0.04536713659763336,0.019246328622102737,0.0,0.0,0.0
2022-10-31 16:45:00,153.175,-0.45999999999997954,153.03,1.0730903893709183,0.19571617245674133,0.7311934418976307,0.0,0.0,0.0
2022-10-31 17:00:00,153.6001,0.42509999999998627,153.05801000000002,0.991520338691771,0.8911171108484268,1.1173626156523824,0.0,0.0,0.0
2022-10-31 17:15:00,153.935,0.33490000000000464,153.14751,1.7254243651404977,1.371037095785141,0.9035386256873608,1.801441252231598,0.16007979586720467,0.038479006849229336
2022-10-31 17:30:00,153.19,-0.7450000000000045,153.20301,0.920477032661438,0.0680486336350441,0.011474375613033772,0.8754100203514099,0.11174438893795013,0.012845611199736595
2022-10-31 17:45:00,153.58,0.3900000000000148,153.31601,1.232979224063456,1.3774840831756592,0.38953661173582077,0.0,0.0,0.0
2022-10-31 18:00:00,153.7592,0.17919999999998026,153.41243,0.12031778693199158,0.07080700248479843,0.8088752031326294,0.0,0.0,0.0
2022-10-31 18:15:00,153.99,0.23080000000001633,153.53743,0.9117122888565063,0.07546376436948776,0.012823967263102531,0.0,0.0,0.0
2022-10-31 18:30:00,153.6499,-0.34010000000000673,153.58242,0.8113743662834167,0.15112324059009552,0.03750232979655266,0.3602617224678397,0.6625259891152382,0.9772122874855995
2022-10-31 18:45:00,153.715,0.06510000000000105,153.62292,1.276191832497716,2.867404133081436,0.8564040120691061,0.013168673031032085,0.8298609852790833,0.1569703370332718
2022-10-31 19:00:00,153.53,-0.18500000000000227,153.61242,2.735073810443282,2.854726202785969,0.4102000053972006,0.0,0.0,0.0
2022-10-31 19:15:00,153.8149,0.28489999999999327,153.67641,0.7920194119215012,1.2178597375750542,0.9901208430528641,0.0,0.0,0.0
2022-10-31 19:30:00,153.99,0.1751000000000147,153.71540000000002,1.0706629157066345,0.491906963288784,0.43743011355400085,0.0,0.0,0.0
2022-10-31 19:45:00,153.5,-0.4900000000000091,153.6719,0.2654976546764374,0.6619542241096497,0.07254809886217117,0.0,0.0,0.0
2022-10-31 20:00:00,153.1,-0.4000000000000057,153.66289999999998,1.699121356010437,0.15665002912282944,0.14422861114144325,0.9439868330955505,0.03529367595911026,0.02071947231888771
2022-10-31 20:15:00,153.315,0.2150000000000034,153.6364,0.9568759212270379,0.7290270328521729,2.3140969928354025,0.0,0.0,0.0
2022-10-31 20:30:00,153.425,0.11000000000001364,153.60298,1.6115537881851196,0.1662919819355011,0.22215424198657274,0.0,0.0,0.0
2022-10-31 20:45:00,153.16,-0.2650000000000148,153.51998,0.8078793287277222,0.03769076243042946,0.15442988276481628,0.0,0.0,0.0
2022-10-31 21:00:00,153.34,0.18000000000000682,153.48899,36.14120986498892,36.42458557616919,31.43420409411192,3.0014228336513042,4.470578933134675,1.527998061850667
2022-11-01 14:30:00,154.2501,0.9100999999999999,153.5425,1.315641462802887,0.6363937258720398,0.04796481318771839,0.008912596851587296,0.8358919620513916,0.1551954448223114
2022-11-01 14:45:00,152.99,-1.2600999999999942,153.4885,0.9006090946495533,1.0352082252502441,0.06418257020413876,0.0,0.0,0.0
2022-11-01 15:00:00,150.74,-2.25,153.18101,0.022776590660214424,0.8520893454551697,0.12513405084609985,0.0,0.0,0.0
2022-11-01 15:15:00,150.745,0.0049999999999954525,152.85651000000001,2.162112321704626,1.1929126419126987,0.6449750326573849,0.9649300575256348,0.02170858532190323,0.013361332938075066
2022-11-01 15:30:00,149.72,-1.0250000000000057,152.47851,0.24457331001758575,0.7229350209236145,0.032491736114025116,0.0,0.0,0.0
2022-11-01 15:45:00,149.985,0.2650000000000148,152.16701,0.47073638439178467,0.7360791563987732,0.7931844592094421,0.0,0.0,0.0
2022-11-01 16:00:00,150.035,0.04999999999998295,151.83901,2.405917763710022,0.430916428565979,0.16316564939916134,0.0,0.0,0.0
2022-11-01 16:30:00,149.18,-0.8549999999999898,151.41451,2.18516606092453,0.7461264133453369,0.068707593716681,0.0,0.0,0.0
2022-11-01 16:45:00,150.05,0.8700000000000045,151.10351,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01 17:00:00,150.095,0.044999999999987494,150.77901000000003,0.7562103848904371,2.107834905385971,1.1359547935426235,0.0,0.0,0.0
2022-11-01 17:15:00,150.085,-0.009999999999990905,150.3625,0.1048862412571907,0.8055099248886108,0.08960384130477905,0.0,0.0,0.0
2022-11-01 17:30:00,149.915,-0.17000000000001592,150.055,1.2950205355882645,1.473526880145073,0.23145266063511372,0.0,0.0,0.0
2022-11-01 17:45:00,150.06,0.14500000000001023,149.98700000000002,0.9309626221656799,0.03285942226648331,0.03617796674370766,0.0,0.0,0.0
2022-11-01 18:00:00,150.2142,0.154200000000003,149.93392,1.7654123678803444,0.3554897606372833,0.8790979459881783,0.0,0.0,0.0
2022-11-01 18:15:00,150.005,-0.20920000000000982,149.96242,1.2420369982719421,0.7151967510581017,0.042766256257891655,0.025452623143792152,0.7877604961395264,0.18678687512874603
2022-11-01 18:30:00,149.875,-0.12999999999999545,149.95142,0.02470323070883751,0.9351046681404114,0.040192075073719025,0.025452623143792152,0.7877604961395264,0.18678687512874603
2022-11-01 18:45:00,150.055,0.18000000000000682,149.95342,1.4448499083518982,0.46600403636693954,0.0891459472477436,0.03403322398662567,0.7394835352897644,0.2264833003282547
2022-11-01 19:00:00,150.365,0.3100000000000023,150.07192,1.688014030456543,0.17011498659849167,0.14187100529670715,0.0,0.0,0.0
2022-11-01 19:15:00,150.48,0.11499999999998067,150.11491999999998,0.7254137992858887,0.23088185489177704,0.04370439797639847,0.0,0.0,0.0
2022-11-01 19:30:00,150.385,-0.09499999999999886,150.14392,0.9017426371574402,0.07487308233976364,0.023384282365441322,0.0,0.0,0.0
2022-11-01 19:45:00,151.03,0.6450000000000102,150.23842,0.7572815418243408,0.1831192821264267,0.059599217027425766,0.0,0.0,0.0
2022-11-01 20:00:00,150.82,-0.21000000000000796,150.32892,3.2656995058059692,0.5016000606119633,0.23270035162568092,0.0,0.0,0.0
2022-11-01 20:15:00,150.58,-0.23999999999998067,150.38092,1.0045786034315825,1.1343284919857979,0.8610929027199745,0.0,0.0,0.0
2022-11-01 20:30:00,150.72,0.13999999999998636,150.4315,1.7502308189868927,0.21328436769545078,1.0364848971366882,0.0,0.0,0.0
2022-11-01 20:45:00,150.77,0.05000000000001137,150.50799999999998,1.9795962199568748,0.065519904717803,0.9548838455229998,0.0,0.0,0.0
2022-11-01 21:00:00,150.65,-0.12000000000000455,150.5855,44.88653143728152,44.152172196656466,39.961296405643225,5.161345332860947,4.146134868264198,1.692519724369049
2022-11-02 14:30:00,149.83,-0.8199999999999932,150.56300000000002,3.7512587308883667,5.225251141935587,1.023490184918046,0.0,0.0,0.0
2022-11-02 15:00:00,148.7914,-1.0386000000000024,150.40564,0.8972395602613688,1.0025663077831268,0.10019419156014919,0.8587039709091187,0.06469356268644333,0.07660247385501862
2022-11-02 15:15:00,148.94,0.14859999999998763,150.25164,1.174289733171463,0.21303673833608627,0.6126735247671604,0.0,0.0,0.0
2022-11-02 15:30:00,149.28,0.3400000000000034,150.14114,0.18200137559324503,1.6843612790107727,0.13363736122846603,0.0,0.0,0.0
2022-11-02 15:45:00,149.3101,0.030100000000004457,149.96915,1.7895495891571045,0.1075569037348032,0.10289339162409306,0.0,0.0,0.0
2022-11-02 16:00:00,148.9191,-0.39100000000001955,149.77906000000002,2.1738355979323387,1.9238762110471725,2.902288256213069,0.0,0.0,0.0
2022-11-02 16:15:00,148.806,-0.11309999999997444,149.60166,0.8097928166389465,0.807048000395298,0.38315920531749725,0.9609227776527405,0.0274231918156147,0.011654041707515717
2022-11-02 16:30:00,149.0,0.1939999999999884,149.42966,0.3644959796220064,3.0675323605537415,0.5679716486483812,0.9609227776527405,0.0274231918156147,0.011654041707515717
2022-11-02 16:45:00,148.845,-0.15500000000000114,149.23716,0.1028217114508152,0.05085434205830097,1.8463239073753357,0.0,0.0,0.0
2022-11-02 17:00:00,148.5199,-0.32509999999999195,149.02415000000002,3.0029727406799793,1.5986467488110065,1.3983805403113365,0.9245496392250061,0.06044793501496315,0.015002463012933731
2022-11-02 17:15:00,148.56,0.04009999999999536,148.89715,0.027214491739869118,0.8514117002487183,0.12137379497289658,0.0,0.0,0.0
2022-11-02 17:30:00,148.55,-0.009999999999990905,148.87301,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02 17:45:00,149.18,0.6299999999999955,148.89701,1.5458447933197021,0.428465710952878,0.0256895306520164,0.0,0.0,0.0
2022-11-02 18:00:00,148.895,-0.2849999999999966,148.85851,0.36328337993472815,2.579739063978195,2.0569776743650436,0.0,0.0,0.0
2022-11-02 18:15:00,148.77,-0.125,148.80450000000002,1.1100765317678452,0.47462698072195053,1.4152965545654297,0.0,0.0,0.0
2022-11-02 18:30:00,149.4901,0.7201000000000022,148.8616,0.0,0.0,0.0,0.019724402576684952,0.9029715061187744,0.07730410248041153
2022-11-02 18:45:00,148.9701,-0.5200000000000102,148.87801,2.332886155694723,1.2682490609586239,3.3988646417856216,0.0,0.0,0.0
2022-11-02 19:00:00,151.26,2.2898999999999887,149.10401,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02 19:15:00,151.63,0.37000000000000455,149.38251,2.5584030747413635,0.19636883027851582,0.24522812943905592,0.0,0.0,0.0
2022-11-02 19:30:00,150.4475,-1.1825000000000045,149.57527000000002,0.7578558325767517,0.13929669559001923,0.10284741967916489,0.0,0.0,0.0
2022-11-02 19:45:00,147.86,-2.5874999999999773,149.50527,0.9560058144852519,3.3273343965411186,0.7166597545146942,0.0,0.0,0.0
2022-11-02 20:00:00,147.83,-0.030000000000001137,149.43327,1.799596905708313,0.06291541457176208,0.1374877206981182,0.0,0.0,0.0
2022-11-02 20:15:00,145.89,-1.9400000000000261,149.10426999999999,0.6832058429718018,0.10099755972623825,0.21579661965370178,0.9698557257652283,0.010486205108463764,0.019658030942082405
2022-11-02 20:30:00,146.26,0.37000000000000455,148.84077,2.1465868493542075,1.345437914133072,1.5079752914607525,0.0,0.0,0.0
